batch,scenario_id,category,model_name,deterministic_grade,extraction_status,helper_status,bert_precision,bert_recall,bert_f1,candidate_text_length_chars,reference_text_length_chars,source_run_id,reference_source,candidate_source,candidate_text_hash,reference_text_hash
V3,SR_BELL_001,Special Relativity,Granite 4.1 8B,PASS,OK,OK,-0.2586361765861511,0.24615395069122314,-0.017498468980193138,1901,822,d2552a2b-6eaa-4fa1-a60e-8e906f0bcb87,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,305aea92b2dcb2eac004391c1e3625c1bde6674051453f925089f6be5cb24806,286d51471c81c2bbb80db083abf5074b4848d80702d337787f03ae45f9f9b369
V3,SR_BELL_001,Special Relativity,Llama 3.1 8B Instruct,PASS,OK,OK,0.5028001070022583,0.8714876770973206,0.6816244721412659,988,822,fa92b034-0c55-40c7-8d05-fbc188694292,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,bf26e65d389735ae610342eab9b15f7e729280304722fe1516b2b6c95cb6b1fa,286d51471c81c2bbb80db083abf5074b4848d80702d337787f03ae45f9f9b369
V3,SR_BELL_001,Special Relativity,Ministral 3 8B,PASS,OK,OK,0.44367095828056335,0.8916917443275452,0.6592873334884644,1037,822,ccd2856b-b402-4e7e-b4ea-6124d1514eb0,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,e8fffa5046ea555b7a22242d7137edb5ea4f2217d09d302d3809159c2b1126b1,286d51471c81c2bbb80db083abf5074b4848d80702d337787f03ae45f9f9b369
V3,SR_BELL_001,Special Relativity,Mistral NeMo 12B,PASS,OK,OK,0.531791627407074,0.9317846298217773,0.7251842021942139,1005,822,4115b317-b358-4e9f-b8f0-1ec168183806,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,700b13934c903051d496420c899df1e3e61f92e835e740a3b0f00549897315d6,286d51471c81c2bbb80db083abf5074b4848d80702d337787f03ae45f9f9b369
V3,SR_BELL_001,Special Relativity,Mistral Small 3.2 24B Instruct,PASS,OK,OK,0.5159984827041626,0.902767539024353,0.7032475471496582,989,822,612db0fa-8d03-481c-ac03-7c1df757e96a,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,1f1657c5d06700a4bedbc8b3eea299ed71fc41141bb639c64a22e8955627aefd,286d51471c81c2bbb80db083abf5074b4848d80702d337787f03ae45f9f9b369
V3,STAT_BEC_001,Statistical Mechanics,Gemma 3 12B IT,FAIL,OK,OK,0.3846281170845032,0.5612162351608276,0.4723428189754486,1262,671,61e95544-755c-4b86-9adf-1517dc64f1fc,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,d5c60dac25f4e5c6933350e41e17e047ab5ab5df13d51d270f1a2c737b68a173,40ec00ed092d35687c10080e642c42818480aebcabc18383aedde1f97dac996a
V3,STAT_BEC_001,Statistical Mechanics,Gemma 3 27B IT,FAIL,OK,OK,0.5678771734237671,0.7684608697891235,0.6669198870658875,1091,671,188bc4ef-e984-49f4-b584-bd3a99572a45,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,579fd13a12ed0d7d3a6841519c2ccf0391cd4cc7a802f47d3475e3e0b1ae91d7,40ec00ed092d35687c10080e642c42818480aebcabc18383aedde1f97dac996a
V3,STAT_BEC_001,Statistical Mechanics,Gemma 4 31B IT,FAIL,OK,OK,0.5370783805847168,0.8642954230308533,0.6964371800422668,960,671,7291fcc8-4808-4d96-8b8c-a5286af017df,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,e95ef15250f50a875103767dee7e805cdf1401800f171753fe4f24bdca163979,40ec00ed092d35687c10080e642c42818480aebcabc18383aedde1f97dac996a
V3,STAT_BEC_001,Statistical Mechanics,Ministral 3 8B,FAIL,OK,OK,-0.1468118578195572,0.090428926050663,-0.02937813103199005,2027,671,1205af10-0f2d-4c8b-ade7-beb9155d9d4d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,28da3c1e566b3ba13be162013327ada04ce3e8f0d01cee239f3d08fcce7b20c5,40ec00ed092d35687c10080e642c42818480aebcabc18383aedde1f97dac996a
V3,STAT_BEC_001,Statistical Mechanics,Mistral NeMo 12B,FAIL,OK,OK,0.4873780608177185,0.8142968416213989,0.6466352939605713,804,671,08aed30b-5c92-41e7-8512-8d612ffade64,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,619c4ae558a885ae0dab3c9124d5aa4e73671bea147257fc9406756aaa88a970,40ec00ed092d35687c10080e642c42818480aebcabc18383aedde1f97dac996a
V3,STAT_BEC_001,Statistical Mechanics,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.6570686101913452,0.7837856411933899,0.7201752662658691,1046,671,eed5e543-0bf8-4de7-b85b-655c79dfb28c,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,4d6996323b7183692e2342b9211186d112fd1a2df72ec07ddeba9e73ac51e547,40ec00ed092d35687c10080e642c42818480aebcabc18383aedde1f97dac996a
V4,CM_KAPITZA_001,Classical Mechanics,Gemma 3 12B IT,FAIL,OK,OK,0.4994118809700012,0.819442093372345,0.6554166674613953,592,483,cf0f5553-a37e-484c-b664-53217a238526,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,34b6dfd3b1ad04c5cdff1d8a21efb11877ee7ef27047cb6631da58403f2eb0c3,a200fd349b6bc1900708a9a052e06d03601de4c205932c4e5716ac3574acabb0
V4,CM_KAPITZA_001,Classical Mechanics,Gemma 3 27B IT,FAIL,OK,OK,0.5086751580238342,0.8740429878234863,0.685945451259613,618,483,cc0939dc-5379-4225-915b-cef4d5883b59,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,b9a3c2aee7fbf259f47b14e993c1351fdcedaebf86c366dab25ec58c6519b65c,a200fd349b6bc1900708a9a052e06d03601de4c205932c4e5716ac3574acabb0
V4,CM_KAPITZA_001,Classical Mechanics,Gemma 4 31B IT,PASS,OK,OK,0.2371678501367569,0.8580850958824158,0.5308218598365784,1386,483,8c78ea06-5052-4340-9c3f-f73b2ced036e,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,8e2d6a09e2b94420358f1325325c294d1b91aab79ae70e57bed3bda0ec9c05ec,a200fd349b6bc1900708a9a052e06d03601de4c205932c4e5716ac3574acabb0
V4,CM_KAPITZA_001,Classical Mechanics,Granite 4.1 8B,FAIL,OK,OK,-0.2911732792854309,0.19136416912078857,-0.06008379906415939,1488,483,297bb41a-5909-4b26-9936-dd1af5211f9c,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,3ae71f0e6e6ffbf317810552fba3800cd688c6ef09962688316ad79e034f94bf,a200fd349b6bc1900708a9a052e06d03601de4c205932c4e5716ac3574acabb0
V4,CM_KAPITZA_001,Classical Mechanics,Llama 3.1 8B Instruct,FAIL,OK,OK,0.5025620460510254,0.8364163041114807,0.6650686264038086,632,483,c876484e-6565-4473-8cda-3f8554755dbd,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,15bf851fe87e2c10a8772af18c49ab395580156e842de64e4a1099f229e1be48,a200fd349b6bc1900708a9a052e06d03601de4c205932c4e5716ac3574acabb0
V4,CM_KAPITZA_001,Classical Mechanics,Ministral 3 8B,FAIL,OK,OK,-0.1108299195766449,0.4233677387237549,0.14366169273853302,884,483,6cf088ae-d374-4809-90c5-c1620139f384,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,4a2d01c0b3213d45a4aeba2158f618746eaebb3785a5cc01fbc0a5cc131ef22e,a200fd349b6bc1900708a9a052e06d03601de4c205932c4e5716ac3574acabb0
V4,CM_KAPITZA_001,Classical Mechanics,Mistral NeMo 12B,FAIL,OK,OK,0.4158804416656494,0.7778844237327576,0.5916317701339722,645,483,422bb7fd-7549-43d4-9c14-1a96a2158a1a,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,926f321b5673e6662e58d6629b2d747a2be74a6f86b3418a547d984798dffafc,a200fd349b6bc1900708a9a052e06d03601de4c205932c4e5716ac3574acabb0
V4,CM_KAPITZA_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.5247286558151245,0.8875464200973511,0.7007976770401001,612,483,ec03508e-f8ed-498f-9a9c-f2bd032d5130,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,8a237a1e15c63b2350f13a911a21927d425a0a489fb3f0412554d31d1faf6628,a200fd349b6bc1900708a9a052e06d03601de4c205932c4e5716ac3574acabb0
V4,COS_DESITTER_001,Cosmology,Gemma 3 12B IT,FAIL,OK,OK,-0.24844253063201904,0.10036186128854752,-0.07853368669748306,1483,632,f9c05801-ce09-4b39-8f13-c10a55d785b7,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,31db429e526a6b29236ff27aa6cab8e7d0c2069bd18eda85e8d53572ead86755,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35
V4,COS_DESITTER_001,Cosmology,Gemma 3 27B IT,FAIL,OK,OK,0.44194677472114563,0.8032150268554688,0.6173394918441772,846,632,ac523904-da02-4286-b34b-441d9278b9b8,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,8b5b9490720c9740840d93968057c4f56e77af30b4747579fc0aec103573767d,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35
V4,COS_DESITTER_001,Cosmology,Gemma 4 31B IT,PASS,OK,OK,-0.2759111523628235,0.15349797904491425,-0.06891496479511261,2022,632,491a2baf-b665-4ce6-837c-9a9d3c21f9ed,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,b15caa0a76b6ab01e391f9920ea4b5ea12fc47414125d172f41dc31042aa1d4b,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35
V4,COS_DESITTER_001,Cosmology,Granite 4.1 8B,FAIL,OK,OK,-0.46394750475883484,-0.12259626388549805,-0.29742735624313354,2430,632,26ede9fe-ceec-41da-b26e-b510f3260cff,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,073bafb5e09d58a693c871724d96d23fcf1a06fd60ef20cb9d32d20408fe0830,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35
V4,COS_DESITTER_001,Cosmology,Llama 3.1 8B Instruct,FAIL,OK,OK,0.3395569622516632,0.6986554861068726,0.5139933228492737,923,632,a0b03a0b-3abe-4557-a316-58e0a8feecda,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,11c9e0ba845f61bbdfd84b21df6691e8da1c2f721e70b227ce8a907456698b5b,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35
V4,COS_DESITTER_001,Cosmology,Ministral 3 8B,FAIL,OK,OK,-0.3758367598056793,-0.07245725393295288,-0.22702664136886597,1765,632,47b01d7f-0cd5-4d9d-8d26-4e6033183f2d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,2e6c213718250f891562f1f44eb9526a874d670c3553950556f6f15eb2a2bca3,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35
V4,COS_DESITTER_001,Cosmology,Mistral NeMo 12B,FAIL,OK,OK,0.41855689883232117,0.7623389959335327,0.5857812762260437,865,632,3fdf2a5b-9eab-4eee-b8f4-8e57cbf19d5d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,4e42cc19d7f959b8f0b7b8c68f7ce6b7ad96caf08e8c66e65a4d2bb2c5493ab3,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35
V4,COS_DESITTER_001,Cosmology,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.543351411819458,0.8887370824813843,0.7112431526184082,791,632,13d804f3-30ad-428a-ad9d-7f48deb28505,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,e323e6fc8a5befaf025016abf726f16cd5baf2fa26703351308d2c858ebbf810,3db481ad89139692ca47b67d9c88b08f75f7097f8915aed0da7ab5fe09586b35
V4,GR_PERI_001,General Relativity,Gemma 3 12B IT,FAIL,OK,OK,0.4226405620574951,0.7143290042877197,0.56533282995224,927,695,7acbd9b4-3991-424a-bd93-53630bd65ae6,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,86f624c05860fbeacb5fd2b1881f03372a86d2ac05aabdba1902b14180bf04dc,15be7e876c95d7d371f00d61e6bbdc84c0699e10373e9332d5d42c3f6d992eac
V4,GR_PERI_001,General Relativity,Gemma 3 27B IT,FAIL,OK,OK,0.46053239703178406,0.765028715133667,0.6092442870140076,896,695,1f6f2a74-79ab-47f8-8a96-512a80ae17d9,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,43f3ae0a146eede8e2cf9cae38a8f759d05c804e0860dd9238f9032a901945af,15be7e876c95d7d371f00d61e6bbdc84c0699e10373e9332d5d42c3f6d992eac
V4,GR_PERI_001,General Relativity,Gemma 4 31B IT,PASS,OK,OK,0.12145654112100601,0.48234739899635315,0.29683616757392883,1096,695,f9c2e581-e664-46ba-a070-afbfb0f5f90c,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,68c0e4f1a2fcb09cdfe284afade9ebd0e987ca322764fb22536b5d9000aaf3c3,15be7e876c95d7d371f00d61e6bbdc84c0699e10373e9332d5d42c3f6d992eac
V4,GR_PERI_001,General Relativity,Granite 4.1 8B,FAIL,OK,OK,-0.39511537551879883,-0.018497662618756294,-0.21232415735721588,6563,695,3ef8d245-f08a-4e4f-b522-65b487e020d0,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,efb6ae87dbf1e9ba31a288e7b061402b5f838f10fca500864fb6a8876c41d656,15be7e876c95d7d371f00d61e6bbdc84c0699e10373e9332d5d42c3f6d992eac
V4,GR_PERI_001,General Relativity,Llama 3.1 8B Instruct,FAIL,OK,OK,0.16890490055084229,0.4084009528160095,0.2870729863643646,1069,695,3048c6ec-b6eb-429b-9e91-09317a088462,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,7cdea6539b9e70246e11d90e3898e0121d56f0c7adcdefc291c36e3945dfc87e,15be7e876c95d7d371f00d61e6bbdc84c0699e10373e9332d5d42c3f6d992eac
V4,GR_PERI_001,General Relativity,Ministral 3 8B,FAIL,OK,OK,0.30205532908439636,0.5633952021598816,0.4304765462875366,1312,695,82bfcead-f536-432a-af8d-1ace93dc33ae,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,57d3090e8ca10666a616775276a631b278c45b238dfc36aa8abe75ba6670ad99,15be7e876c95d7d371f00d61e6bbdc84c0699e10373e9332d5d42c3f6d992eac
V4,GR_PERI_001,General Relativity,Mistral NeMo 12B,FAIL,OK,OK,0.536965548992157,0.8275282382965088,0.6790174245834351,860,695,efeb19b9-ea9e-4b95-99d6-6bc144ac375a,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,bfc7e4400cab2fa67b67d05ac824af61dadecd9a961848b46128b5c3704d68aa,15be7e876c95d7d371f00d61e6bbdc84c0699e10373e9332d5d42c3f6d992eac
V4,GR_PERI_001,General Relativity,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.5426704287528992,0.8491613268852234,0.6922518610954285,859,695,f517cb34-37e3-40da-9f4b-b4940a78c319,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,a023b3dd05c9cc2bf4159c9222e165087fd0960aca898f6469258c20301d8a02,15be7e876c95d7d371f00d61e6bbdc84c0699e10373e9332d5d42c3f6d992eac
V4,QFT_UNRUH_001,Quantum Field Theory,Gemma 3 12B IT,FAIL,OK,OK,0.5519591569900513,0.8062456846237183,0.6767536997795105,956,796,ce5ffba6-337f-4787-9fca-5fd406284075,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,093776230ae26d2d88b15ec93e68a07033f6d012e7e228e3507b3cec2849d19c,5f6f5cfc4635792ef85e73bec9f462b2a61f1bf9f5314abd0c426d76279495a9
V4,QFT_UNRUH_001,Quantum Field Theory,Gemma 3 27B IT,PASS,OK,OK,0.2974335849285126,0.6586124897003174,0.4728633761405945,1061,796,bc3b7c0f-6520-491a-9c73-d717e54f5380,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,33ba21a63c227b6f1d2791519c60fb84e1fa640132ab3600fe62e9bcd4369c35,5f6f5cfc4635792ef85e73bec9f462b2a61f1bf9f5314abd0c426d76279495a9
V4,QFT_UNRUH_001,Quantum Field Theory,Gemma 4 31B IT,PASS,OK,OK,0.6307270526885986,0.913403332233429,0.7689459323883057,930,796,937f7088-15a5-4851-8a17-ce4247b8580d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,111898edc905d63d66af57a670272eb4b818aca4bbabbcaf3e962743ac33404b,5f6f5cfc4635792ef85e73bec9f462b2a61f1bf9f5314abd0c426d76279495a9
V4,QFT_UNRUH_001,Quantum Field Theory,Llama 3.1 8B Instruct,FAIL,OK,OK,0.5393805503845215,0.7703773379325867,0.6530614495277405,909,796,9a233092-d4f6-4160-a7d0-28edb2dbf792,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,4d88acd71cd8543ec491110d20a9efda11bca5313d77d28a0b6f50671c99a56a,5f6f5cfc4635792ef85e73bec9f462b2a61f1bf9f5314abd0c426d76279495a9
V4,QFT_UNRUH_001,Quantum Field Theory,Ministral 3 8B,FAIL,OK,OK,0.013006997294723988,0.36793065071105957,0.18565760552883148,1348,796,5bd0cc60-5000-4404-a1d2-195f2b59bc02,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,942cf6c49a6ab3ab1b313536bc531faab9babca86ce7aaf3e7c5b84af5ea9a58,5f6f5cfc4635792ef85e73bec9f462b2a61f1bf9f5314abd0c426d76279495a9
V4,QFT_UNRUH_001,Quantum Field Theory,Mistral NeMo 12B,FAIL,OK,OK,0.4735574424266815,0.7144206166267395,0.5920346975326538,971,796,fbbc26e8-3a8f-4492-b2f3-c0831106c117,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,19e4634256691db43c172c25a88dc218d15a6f1f71089573d97dad0e9927f6f2,5f6f5cfc4635792ef85e73bec9f462b2a61f1bf9f5314abd0c426d76279495a9
V4,QFT_UNRUH_001,Quantum Field Theory,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.3839574158191681,0.7303622961044312,0.5524328947067261,1034,796,b6b32afe-5f66-490d-a564-dbe0d3ddcd66,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,f7f5c7c6cf7ecbfbce0bddf3ed3a95c2f6fdd9fecafdaa415d5b4a9f4262f37a,5f6f5cfc4635792ef85e73bec9f462b2a61f1bf9f5314abd0c426d76279495a9
V4,QI_HOLEVO_001,Quantum Information Theory,Gemma 3 12B IT,PASS,OK,OK,0.6201640963554382,0.7837053537368774,0.7012380361557007,1085,726,857a1764-71f5-4759-a705-172afc529699,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,1276b8f76a75b3f9cef6e2ecd11bcd736972f43c6cfc2dc41449e7ba00f16e9e,5094be1998cfb19e5802ba269dee437b92514e87bfe9462884a58c1d7d6e597e
V4,QI_HOLEVO_001,Quantum Information Theory,Gemma 3 27B IT,FAIL,OK,OK,0.6030094027519226,0.7707604169845581,0.6861474514007568,1051,726,74f13abf-916e-4c7d-bf0a-e6ce907c4931,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,ee58aad34b75c0140b475eb4ed10c3f9b19da93292dd1d0cd32b9270e6230ab5,5094be1998cfb19e5802ba269dee437b92514e87bfe9462884a58c1d7d6e597e
V4,QI_HOLEVO_001,Quantum Information Theory,Gemma 4 31B IT,PASS,OK,OK,0.583699643611908,0.8357976078987122,0.7074148654937744,938,726,0087022b-4054-4302-90e7-1c39288b64c9,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,c9a12a09edd735dec90aa1fb4f34d68ef35f32014c21cbd6c53dd297141022e8,5094be1998cfb19e5802ba269dee437b92514e87bfe9462884a58c1d7d6e597e
V4,QI_HOLEVO_001,Quantum Information Theory,Granite 4.1 8B,FAIL,OK,OK,-0.4875584840774536,-0.27533620595932007,-0.38166603446006775,2694,726,8a8ce38b-369d-4716-b6cc-fb4b687dc5ac,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,178da91585d60370473b25da0d6c9cdde601654ae991edc5d2a6785b0fd9ca53,5094be1998cfb19e5802ba269dee437b92514e87bfe9462884a58c1d7d6e597e
V4,QI_HOLEVO_001,Quantum Information Theory,Llama 3.1 8B Instruct,FAIL,OK,OK,0.5341026186943054,0.7236365675926208,0.6278647780418396,977,726,038e0394-8fac-49ea-be6a-c65b10f8f47d,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,67e023379e3df294a6ab25ba21b6fff92dee0604ed076522253c3a84d4b3d263,5094be1998cfb19e5802ba269dee437b92514e87bfe9462884a58c1d7d6e597e
V4,QI_HOLEVO_001,Quantum Information Theory,Ministral 3 8B,FAIL,OK,OK,0.2454565316438675,0.4603899419307709,0.35179877281188965,1087,726,332b6344-a602-4bd9-be3f-788d8b061d0b,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,b73f5c2609e1dada25b0319f24972885f07fc0b1e7ce6ab69707cb4af1d1dc0c,5094be1998cfb19e5802ba269dee437b92514e87bfe9462884a58c1d7d6e597e
V4,QI_HOLEVO_001,Quantum Information Theory,Mistral NeMo 12B,FAIL,OK,OK,0.6378589868545532,0.8587525486946106,0.7465758919715881,886,726,cb6bf16d-0fdc-4ac2-8b99-584645552174,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,9cd1b14fa752178ff4e9a8c70904dccfb4f244f42ab370ad8c52993573ddf81f,5094be1998cfb19e5802ba269dee437b92514e87bfe9462884a58c1d7d6e597e
V4,QI_HOLEVO_001,Quantum Information Theory,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.568281888961792,0.8542351126670837,0.7081183195114136,971,726,e01cab6c-c9b8-4596-9bb8-f2a679b4b0b0,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,bc943b33b2006bbdedf626553d035f74be9bb1c3b3f4bf6f1db26ee4408df05a,5094be1998cfb19e5802ba269dee437b92514e87bfe9462884a58c1d7d6e597e
V4,QM_AB_001,Quantum Mechanics,Gemma 3 12B IT,PASS,OK,OK,0.510840117931366,0.861886203289032,0.681407630443573,841,670,a84c9bda-d79c-414d-bef6-54044e441444,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,513fb77de00b3d835f40cb23c9bc3de200184f1c63f336547ca7be49f16ba1cc,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b
V4,QM_AB_001,Quantum Mechanics,Gemma 3 27B IT,PASS,OK,OK,0.5226390361785889,0.8758010268211365,0.6941899657249451,842,670,11e2b649-bad4-4438-8add-32ce29e75176,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,33f27c1976fe3b6538ad0cca4e717960ae81151e2742342a10cca149cfcbba9c,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b
V4,QM_AB_001,Quantum Mechanics,Gemma 4 31B IT,PASS,OK,OK,0.5616016983985901,0.9220044612884521,0.7365182042121887,842,670,3c234c35-9365-43b8-81e9-98f5b0ac5e2f,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,e57c41bd8458f43411fe3eaf1cba770e710041e7535cdcfd5a71b986cb692fd4,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b
V4,QM_AB_001,Quantum Mechanics,Granite 4.1 8B,PASS,OK,OK,-0.35353392362594604,0.02004874311387539,-0.1721431463956833,1508,670,9fc843b5-b6bd-412e-9421-9525b76fb61a,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,ea23591af2e41dc070fb7d133fe155468744afbb07cbe41c5dc71d5b2873df77,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b
V4,QM_AB_001,Quantum Mechanics,Llama 3.1 8B Instruct,FAIL,OK,OK,0.48190802335739136,0.7833442091941833,0.6291552186012268,804,670,0dc7c9f3-a23b-4f8a-888f-b851d0d9fcf5,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,d6588d9223f23d35bd36ca3450ac72b184d5213667c5e4464dcfa2b0b6270809,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b
V4,QM_AB_001,Quantum Mechanics,Ministral 3 8B,FAIL,OK,OK,0.5398188829421997,0.8776240944862366,0.7041540741920471,838,670,18568238-1307-480c-8ad5-578fb5bb8a74,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,c2725679abd9fc33e74ef18f28cdcd6fd17a45c0bda0df1228ad7efdb3729d3e,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b
V4,QM_AB_001,Quantum Mechanics,Mistral NeMo 12B,FAIL,OK,OK,0.5217978358268738,0.8631129264831543,0.6877942085266113,834,670,99eb6948-8aa7-4cad-9751-aeacbf3f4ef3,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,5908dc156d6f3cad7414b557fabca71313c1268d512339c1d0021cc161033276,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b
V4,QM_AB_001,Quantum Mechanics,Mistral Small 3.2 24B Instruct,FAIL,OK,OK,0.5263516306877136,0.8675171136856079,0.692274808883667,835,670,49d13997-4d21-4608-87e8-5450a2ba9422,worked_solutions_batch1.md through worked_solutions_batch7.md,structured_prompt_pilot_v2-v5 saved raw model responses,d2f21c80061217e9bc2b03de457aa46d7088da359492dddcbca14bb0581abd4a,8588b271ac77be7646aa36b4cffab172b80ae3d7807382634de8275b061c4d0b
