benchmark_id,run_id,model_name,scenario_id,field_name,gold_value_raw,gold_value_num,model_value_raw,model_value_num,verdict,tolerance,tolerance_mode,evaluator_note,method_version
scientific_reasoning_32_v1,380,Ministral 3 8B,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,380,Ministral 3 8B,QI_CLONE_001,quantum_advantage,0.166667,0.166667,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,381,Mistral NeMo 12B,QI_CLONE_001,classical_fidelity,0.666667,0.666667,\frac{2}{3},0.6666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,381,Mistral NeMo 12B,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,\frac{3}{4},0.75,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,381,Mistral NeMo 12B,QI_CLONE_001,quantum_advantage,0.166667,0.166667,\frac{1}{12},0.08333333333333333,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,382,Mistral NeMo 12B,QI_CLONE_001,classical_fidelity,0.666667,0.666667,\frac{2}{3},0.6666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,382,Mistral NeMo 12B,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,\frac{5}{6},0.8333333333333334,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,382,Mistral NeMo 12B,QI_CLONE_001,quantum_advantage,0.166667,0.166667,\frac{1}{6},0.16666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,383,Mistral NeMo 12B,QI_CLONE_001,classical_fidelity,0.666667,0.666667,\frac{2}{3},0.6666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,383,Mistral NeMo 12B,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,\frac{5}{9},0.5555555555555556,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,383,Mistral NeMo 12B,QI_CLONE_001,quantum_advantage,0.166667,0.166667,\frac{1}{9},0.1111111111111111,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,384,Mistral Small 3.2 24B Instruct,QI_CLONE_001,classical_fidelity,0.666667,0.666667,0.75,0.75,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,384,Mistral Small 3.2 24B Instruct,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,0.8,0.8,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,384,Mistral Small 3.2 24B Instruct,QI_CLONE_001,quantum_advantage,0.166667,0.166667,0.05,0.05,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,385,NVIDIA Nemotron 3 Nano 30B-A3B,QI_CLONE_001,classical_fidelity,0.666667,0.666667,0.6666666667,0.6666666667,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,385,NVIDIA Nemotron 3 Nano 30B-A3B,QI_CLONE_001,optimal_fidelity,0.833333,0.833333,0.8333333333,0.8333333333,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,385,NVIDIA Nemotron 3 Nano 30B-A3B,QI_CLONE_001,quantum_advantage,0.166667,0.166667,0.1666666667,0.1666666667,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,387,Gemma 3 12B IT,QI_HOLEVO_001,avg_state_purity,0.75,0.75,\frac{5}{9},0.5555555555555556,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,387,Gemma 3 12B IT,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{3 + \sqrt{5}}{4},1.3090169943749475,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,387,Gemma 3 12B IT,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,1.2925,1.2925,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,388,Gemma 3 12B IT,QI_HOLEVO_001,avg_state_purity,0.75,0.75,\frac{3}{2},1.5,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,388,Gemma 3 12B IT,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{3 + \sqrt{5}}{4},1.3090169943749475,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,388,Gemma 3 12B IT,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,0.311,0.311,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,389,Gemma 3 12B IT,QI_HOLEVO_001,avg_state_purity,0.75,0.75,1.25,1.25,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,389,Gemma 3 12B IT,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{3 + \sqrt{5}}{4},1.3090169943749475,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,389,Gemma 3 12B IT,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,0.311,0.311,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,390,Gemma 3 27B IT,QI_HOLEVO_001,avg_state_purity,0.75,0.75,0.75,0.75,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,390,Gemma 3 27B IT,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{1}{2} + \frac{1}{2\sqrt{2}} \approx 0.8536,0.8536,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,390,Gemma 3 27B IT,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,0.5884,0.5884,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,391,Gemma 4 31B IT,QI_HOLEVO_001,avg_state_purity,0.75,0.75,0.75,0.75,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,391,Gemma 4 31B IT,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{1}{2} + \frac{1}{2\sqrt{2}},0.8535533905932737,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,391,Gemma 4 31B IT,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,-\left(\frac{1}{2} + \frac{1}{2\sqrt{2}}\right) \log_2 \left(\frac{1}{2} + \frac{1}{2\sqrt{2}}\right) - \left(\frac{1}{2} - \frac{1}{2\sqrt{2}}\right) \log_2 \left(\frac{1}{2} - \frac{1}{2\sqrt{2}}\right),,REVIEW,0.01,relative,parse-fail:TokenError,official_scenario_id_v1
scientific_reasoning_32_v1,392,Granite 4.1 8B,QI_HOLEVO_001,avg_state_purity,0.75,0.75,\operatorname{Tr}(\bar\rho^{2}) = \frac{3}{4} = 0.75.,0.75,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,392,Granite 4.1 8B,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,"\frac{1 + \frac{1}{\sqrt{2}}}{2} \approx 0.8536,",0.8536,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,392,Granite 4.1 8B,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,"\frac{1}{2}\log_{2}\!\left(\frac{1}{1-\frac{1}{2\sqrt{2}}}\right) \approx 0.096,",0.096,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,393,Granite 4.1 8B,QI_HOLEVO_001,avg_state_purity,0.75,0.75,0.75,0.75,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,393,Granite 4.1 8B,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,1,1.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,393,Granite 4.1 8B,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,0,0.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,394,Granite 4.1 8B,QI_HOLEVO_001,avg_state_purity,0.75,0.75,\operatorname{Tr}(\bar\rho^{2}) = \frac{3}{4} = 0.75.,0.75,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,394,Granite 4.1 8B,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,"\frac{1 + \frac{1}{\sqrt{2}}}{2} \approx 0.8536,",0.8536,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,394,Granite 4.1 8B,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,"\log_{2}\!\left(\frac{1 + \frac{1}{\sqrt{2}}}{2}\right) - \frac{1}{2} \approx 0.096 \text{ bits},",0.096,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,395,Llama 3.1 8B Instruct,QI_HOLEVO_001,avg_state_purity,0.75,0.75,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,395,Llama 3.1 8B Instruct,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,395,Llama 3.1 8B Instruct,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,396,Llama 3.1 8B Instruct,QI_HOLEVO_001,avg_state_purity,0.75,0.75,\frac{1}{2},0.5,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,396,Llama 3.1 8B Instruct,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{1}{2},0.5,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,396,Llama 3.1 8B Instruct,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,\frac{1}{2},0.5,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,397,Llama 3.1 8B Instruct,QI_HOLEVO_001,avg_state_purity,0.75,0.75,1,1.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,397,Llama 3.1 8B Instruct,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{1 + \sqrt{2}}{2},1.2071067811865475,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,397,Llama 3.1 8B Instruct,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,\log_2 \left(\frac{1 + \sqrt{2}}{2}\right),,REVIEW,0.01,relative,parse-fail:TokenError,official_scenario_id_v1
scientific_reasoning_32_v1,398,Ministral 3 8B,QI_HOLEVO_001,avg_state_purity,0.75,0.75,\frac{7}{8},0.875,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,398,Ministral 3 8B,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{2 + \sqrt{3}}{4},0.9330127018922193,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,398,Ministral 3 8B,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,-\left( \frac{2 + \sqrt{3}}{4} \log_2 \left( \frac{2 + \sqrt{3}}{4} \right) + \frac{2 - \sqrt{3}}{4} \log_2 \left( \frac{2 - \sqrt{3}}{4} \right) \right),,REVIEW,0.01,relative,parse-fail:TokenError,official_scenario_id_v1
scientific_reasoning_32_v1,399,Ministral 3 8B,QI_HOLEVO_001,avg_state_purity,0.75,0.75,\frac{3}{4},0.75,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,399,Ministral 3 8B,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{1}{2} + \frac{\sqrt{2}}{4},0.8535533905932737,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,399,Ministral 3 8B,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,-\left( \left( \frac{1}{2} + \frac{\sqrt{2}}{4} \right) \log_2 \left( \frac{1}{2} + \frac{\sqrt{2}}{4} \right) + \left( \frac{1}{2} - \frac{\sqrt{2}}{4} \right) \log_2 \left( \frac{1}{2} - \frac{\sqrt{2}}{4} \right) \right),,REVIEW,0.01,relative,parse-fail:TokenError,official_scenario_id_v1
scientific_reasoning_32_v1,400,Ministral 3 8B,QI_HOLEVO_001,avg_state_purity,0.75,0.75,\frac{3}{4},0.75,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,400,Ministral 3 8B,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{2 + \sqrt{2}}{4},0.8535533905932737,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,400,Ministral 3 8B,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,2 - \frac{\sqrt{2}}{2} \log_2 (2 + \sqrt{2}),,REVIEW,0.01,relative,parse-fail:TokenError,official_scenario_id_v1
scientific_reasoning_32_v1,401,Mistral NeMo 12B,QI_HOLEVO_001,avg_state_purity,0.75,0.75,\frac{1}{2},0.5,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,401,Mistral NeMo 12B,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,1,1.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,401,Mistral NeMo 12B,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,0,0.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,402,Mistral NeMo 12B,QI_HOLEVO_001,avg_state_purity,0.75,0.75,\frac{3}{4},0.75,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,402,Mistral NeMo 12B,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{1}{2},0.5,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,402,Mistral NeMo 12B,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,\frac{3}{4},0.75,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,403,Mistral NeMo 12B,QI_HOLEVO_001,avg_state_purity,0.75,0.75,\frac{3}{4},0.75,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,403,Mistral NeMo 12B,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{1}{2},0.5,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,403,Mistral NeMo 12B,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,\frac{3}{4},0.75,MISMATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,404,Mistral Small 3.2 24B Instruct,QI_HOLEVO_001,avg_state_purity,0.75,0.75,\frac{3}{4},0.75,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,404,Mistral Small 3.2 24B Instruct,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,\frac{2 + \sqrt{2}}{4},0.8535533905932737,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,404,Mistral Small 3.2 24B Instruct,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,0.7349,0.7349,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,405,NVIDIA Nemotron 3 Nano 30B-A3B,QI_HOLEVO_001,avg_state_purity,0.75,0.75,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,405,NVIDIA Nemotron 3 Nano 30B-A3B,QI_HOLEVO_001,eigenvalue_large,0.853553,0.853553,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,405,NVIDIA Nemotron 3 Nano 30B-A3B,QI_HOLEVO_001,holevo_chi_bits,0.600876,0.600876,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1
scientific_reasoning_32_v1,407,Gemma 3 12B IT,QI_TELEPORT_001,classical_limit,0.666667,0.666667,0.5,0.5,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,407,Gemma 3 12B IT,QI_TELEPORT_001,f_threshold,0.5,0.5,0.25,0.25,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,407,Gemma 3 12B IT,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,0.933,0.933,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,408,Gemma 3 12B IT,QI_TELEPORT_001,classical_limit,0.666667,0.666667,0.667,0.667,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,408,Gemma 3 12B IT,QI_TELEPORT_001,f_threshold,0.5,0.5,0.5,0.5,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,408,Gemma 3 12B IT,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,0.933,0.933,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,409,Gemma 3 12B IT,QI_TELEPORT_001,classical_limit,0.666667,0.666667,0.5,0.5,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,409,Gemma 3 12B IT,QI_TELEPORT_001,f_threshold,0.5,0.5,0.25,0.25,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,409,Gemma 3 12B IT,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,0.933,0.933,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,410,Gemma 3 27B IT,QI_TELEPORT_001,classical_limit,0.666667,0.666667,0.667,0.667,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,410,Gemma 3 27B IT,QI_TELEPORT_001,f_threshold,0.5,0.5,0.5,0.5,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,410,Gemma 3 27B IT,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,0.933,0.933,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,411,Gemma 4 31B IT,QI_TELEPORT_001,classical_limit,0.666667,0.666667,0.6667,0.6667,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,411,Gemma 4 31B IT,QI_TELEPORT_001,f_threshold,0.5,0.5,0.500,0.5,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,411,Gemma 4 31B IT,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,0.9333,0.9333,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,412,Granite 4.1 8B,QI_TELEPORT_001,classical_limit,0.666667,0.666667,"\frac{2}{3} \approx 0.6667,",0.6667,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,412,Granite 4.1 8B,QI_TELEPORT_001,f_threshold,0.5,0.5,\frac{1}{2} = 0.5.,0.5,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,412,Granite 4.1 8B,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,"\frac{2(0.900) + 1}{3} = \frac{2.8}{3} \approx 0.9333,",0.9333,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,413,Granite 4.1 8B,QI_TELEPORT_001,classical_limit,0.666667,0.666667,"\frac{2}{3} \approx 0.6667,",0.6667,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,413,Granite 4.1 8B,QI_TELEPORT_001,f_threshold,0.5,0.5,\frac{1}{2} = 0.5.,0.5,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,413,Granite 4.1 8B,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,"\frac{2(0.900) + 1}{3} = \frac{2.8}{3} \approx 0.9333,",0.9333,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,414,Granite 4.1 8B,QI_TELEPORT_001,classical_limit,0.666667,0.666667,"\frac{2}{3} \approx 0.6667,",0.6667,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,414,Granite 4.1 8B,QI_TELEPORT_001,f_threshold,0.5,0.5,\frac{1}{2}.,,REVIEW,0.01,relative,parse-fail:SyntaxError,official_scenario_id_v1
scientific_reasoning_32_v1,414,Granite 4.1 8B,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,"\frac{2(0.900) + 1}{3} = \frac{2.8}{3} \approx 0.9333,",0.9333,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,415,Llama 3.1 8B Instruct,QI_TELEPORT_001,classical_limit,0.666667,0.666667,0.6667,0.6667,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,415,Llama 3.1 8B Instruct,QI_TELEPORT_001,f_threshold,0.5,0.5,0.5,0.5,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,415,Llama 3.1 8B Instruct,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,0.9333,0.9333,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,416,Llama 3.1 8B Instruct,QI_TELEPORT_001,classical_limit,0.666667,0.666667,0.667,0.667,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,416,Llama 3.1 8B Instruct,QI_TELEPORT_001,f_threshold,0.5,0.5,0.5,0.5,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,416,Llama 3.1 8B Instruct,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,0.933,0.933,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,417,Llama 3.1 8B Instruct,QI_TELEPORT_001,classical_limit,0.666667,0.666667,0.667,0.667,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,417,Llama 3.1 8B Instruct,QI_TELEPORT_001,f_threshold,0.5,0.5,0.5,0.5,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,417,Llama 3.1 8B Instruct,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,0.933,0.933,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,418,Ministral 3 8B,QI_TELEPORT_001,classical_limit,0.666667,0.666667,\frac{2}{3},0.6666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,418,Ministral 3 8B,QI_TELEPORT_001,f_threshold,0.5,0.5,\frac{1}{2},0.5,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,418,Ministral 3 8B,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,\frac{2.8}{3},0.9333333333333332,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,419,Ministral 3 8B,QI_TELEPORT_001,classical_limit,0.666667,0.666667,\frac{2}{3},0.6666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,419,Ministral 3 8B,QI_TELEPORT_001,f_threshold,0.5,0.5,\frac{1}{2},0.5,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,419,Ministral 3 8B,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,0.9333,0.9333,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,420,Ministral 3 8B,QI_TELEPORT_001,classical_limit,0.666667,0.666667,\frac{2}{3},0.6666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,420,Ministral 3 8B,QI_TELEPORT_001,f_threshold,0.5,0.5,\frac{1}{2},0.5,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,420,Ministral 3 8B,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,0.9333,0.9333,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,421,Mistral NeMo 12B,QI_TELEPORT_001,classical_limit,0.666667,0.666667,0.603,0.603,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,421,Mistral NeMo 12B,QI_TELEPORT_001,f_threshold,0.5,0.5,0.405,0.405,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,421,Mistral NeMo 12B,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,0.933,0.933,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,422,Mistral NeMo 12B,QI_TELEPORT_001,classical_limit,0.666667,0.666667,\frac{2}{3},0.6666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,422,Mistral NeMo 12B,QI_TELEPORT_001,f_threshold,0.5,0.5,\frac{1}{2},0.5,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,422,Mistral NeMo 12B,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,0.933,0.933,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,423,Mistral NeMo 12B,QI_TELEPORT_001,classical_limit,0.666667,0.666667,0.5,0.5,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,423,Mistral NeMo 12B,QI_TELEPORT_001,f_threshold,0.5,0.5,0.25,0.25,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,423,Mistral NeMo 12B,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,0.933,0.933,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,424,Mistral Small 3.2 24B Instruct,QI_TELEPORT_001,classical_limit,0.666667,0.666667,0.5,0.5,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,424,Mistral Small 3.2 24B Instruct,QI_TELEPORT_001,f_threshold,0.5,0.5,0.25,0.25,MISMATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,424,Mistral Small 3.2 24B Instruct,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,0.9333,0.9333,MATCH,0.01,relative,numeric,official_scenario_id_v1
scientific_reasoning_32_v1,425,NVIDIA Nemotron 3 Nano 30B-A3B,QI_TELEPORT_001,classical_limit,0.666667,0.666667,\frac{2}{3},0.6666666666666666,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,425,NVIDIA Nemotron 3 Nano 30B-A3B,QI_TELEPORT_001,f_threshold,0.5,0.5,\frac{1}{2},0.5,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,425,NVIDIA Nemotron 3 Nano 30B-A3B,QI_TELEPORT_001,teleport_fidelity,0.933333,0.933333,\frac{14}{15},0.9333333333333333,MATCH,0.01,relative,symbolic,official_scenario_id_v1
scientific_reasoning_32_v1,428,Gemma 3 12B IT,QI_WERNER_001,chsh_S_at_p05,1.414214,1.414214,\sqrt{2},1.4142135623730951,MATCH,0.01,relative,symbolic,official_scenario_id_v1
