run_id,run_categories,span_id,span_index,span_type,status,raw_text
580,TRIVIAL+PROSE,17288,18,inline_math,TRIVIAL,a
580,TRIVIAL+PROSE,17297,27,inline_math,TRIVIAL, at 
580,TRIVIAL+PROSE,17298,28,inline_math,TRIVIAL,"):
"
580,TRIVIAL+PROSE,17301,31,inline_math,TRIVIAL,":
"
580,TRIVIAL+PROSE,17305,35,inline_math,TRIVIAL,":
"
580,TRIVIAL+PROSE,17315,45,inline_math,TRIVIAL,"):
"
580,TRIVIAL+PROSE,17318,48,inline_math,TRIVIAL,":
"
580,TRIVIAL+PROSE,17322,52,inline_math,TRIVIAL,":
"
580,TRIVIAL+PROSE,17330,60,inline_math,TRIVIAL,t
580,TRIVIAL+PROSE,17333,63,inline_math,TRIVIAL,":
"
580,TRIVIAL+PROSE,17335,65,inline_math,TRIVIAL,x
580,TRIVIAL+PROSE,17338,68,inline_math,TRIVIAL,":
"
628,TRIVIAL+PROSE,18470,17,inline_math,PROSE,T_c
628,TRIVIAL+PROSE,18475,22,inline_math,PROSE,"
where "
628,TRIVIAL+PROSE,18476,23,inline_math,PROSE," is the thermal de Broglie wavelength.
Rearranging for "
628,TRIVIAL+PROSE,18479,26,inline_math,PROSE,"
Substitute the expression for "
628,TRIVIAL+PROSE,18482,29,inline_math,PROSE,"
Raise both sides to the power of "
628,TRIVIAL+PROSE,18485,32,inline_math,PROSE,"
Solving for "
628,TRIVIAL+PROSE,18488,35,inline_math,PROSE,T_c
628,TRIVIAL+PROSE,18498,45,inline_math,PROSE,"
Now raise to the "
628,TRIVIAL+PROSE,18499,46,inline_math,PROSE," power:
"
628,TRIVIAL+PROSE,18501,48,inline_math,PROSE,"
Now calculate the prefactor "
628,TRIVIAL+PROSE,18504,51,inline_math,PROSE,"
Calculate "
628,TRIVIAL+PROSE,18507,54,inline_math,PROSE,"
Calculate "
628,TRIVIAL+PROSE,18520,67,inline_math,PROSE,"
Comparing this to the correct formula:
"
628,TRIVIAL+PROSE,18471,18,inline_math,TRIVIAL,T
628,TRIVIAL+PROSE,18473,20,inline_math,TRIVIAL,n
628,TRIVIAL+PROSE,18477,24,inline_math,TRIVIAL,":
"
628,TRIVIAL+PROSE,18480,27,inline_math,TRIVIAL,":
"
628,TRIVIAL+PROSE,18483,30,inline_math,TRIVIAL,":
"
628,TRIVIAL+PROSE,18486,33,inline_math,TRIVIAL,":
"
628,TRIVIAL+PROSE,18502,49,inline_math,TRIVIAL,":
"
628,TRIVIAL+PROSE,18505,52,inline_math,TRIVIAL,":
"
628,TRIVIAL+PROSE,18508,55,inline_math,TRIVIAL,":
"
632,TRIVIAL+PROSE,18620,17,inline_math,PROSE,k_B T_c
632,TRIVIAL+PROSE,18625,22,inline_math,PROSE,k_B T_c
632,TRIVIAL+PROSE,18626,23,inline_math,PROSE,T_c
632,TRIVIAL+PROSE,18629,26,inline_math,PROSE,T_c
632,TRIVIAL+PROSE,18631,28,inline_math,PROSE,T_c
632,TRIVIAL+PROSE,18624,21,inline_math,TRIVIAL,T
632,TRIVIAL+PROSE,18627,24,inline_math,TRIVIAL,n
634,TRIVIAL+PROSE,18696,17,inline_math,PROSE,T_c
634,TRIVIAL+PROSE,18702,23,inline_math,PROSE,T_c
634,TRIVIAL+PROSE,18703,24,inline_math,PROSE,T_c
634,TRIVIAL+PROSE,18708,29,inline_math,PROSE,T_c
634,TRIVIAL+PROSE,18710,31,inline_math,PROSE,T_c
634,TRIVIAL+PROSE,18712,33,inline_math,PROSE,T_c
634,TRIVIAL+PROSE,18715,36,inline_math,PROSE,T_c
634,TRIVIAL+PROSE,18719,40,inline_math,PROSE,T_c
634,TRIVIAL+PROSE,18697,18,inline_math,TRIVIAL,n
634,TRIVIAL+PROSE,18701,22,inline_math,TRIVIAL,T
634,TRIVIAL+PROSE,18718,39,inline_math,TRIVIAL,T
639,TRIVIAL+PROSE,18841,12,inline_math,PROSE,k_B T_c
639,TRIVIAL+PROSE,18842,13,inline_math,PROSE,T_c
639,TRIVIAL+PROSE,18852,23,inline_math,PROSE,T_c
639,TRIVIAL+PROSE,18857,28,inline_math,PROSE,T_c
639,TRIVIAL+PROSE,18858,29,inline_math,PROSE,T_c
639,TRIVIAL+PROSE,18860,31,inline_math,PROSE,T_c
639,TRIVIAL+PROSE,18868,39,inline_math,PROSE,T_c
639,TRIVIAL+PROSE,18844,15,inline_math,TRIVIAL,n
639,TRIVIAL+PROSE,18849,20,inline_math,TRIVIAL,T
639,TRIVIAL+PROSE,18850,21,inline_math,TRIVIAL,m
639,TRIVIAL+PROSE,18851,22,inline_math,TRIVIAL,T
645,TRIVIAL+PROSE,19022,14,inline_math,PROSE,T_c
645,TRIVIAL+PROSE,19023,15,inline_math,PROSE,T_c
645,TRIVIAL+PROSE,19011,3,inline_math,TRIVIAL,z
646,TRIVIAL+PROSE,19038,14,inline_math,PROSE,T_c
646,TRIVIAL+PROSE,19027,3,inline_math,TRIVIAL,z
647,TRIVIAL+PROSE,19053,14,inline_math,PROSE,T_c
647,TRIVIAL+PROSE,19042,3,inline_math,TRIVIAL,z
648,TRIVIAL+PROSE,19065,11,inline_math,PROSE,T_c
648,TRIVIAL+PROSE,19057,3,inline_math,TRIVIAL,z
649,TRIVIAL+PROSE,19081,15,inline_math,PROSE,"
Solving for "
649,TRIVIAL+PROSE,19084,18,inline_math,PROSE,"
For a square lattice, "
649,TRIVIAL+PROSE,19085,19,inline_math,PROSE,", so:
"
649,TRIVIAL+PROSE,19089,23,inline_math,PROSE,"
Evaluating the numerical value:
"
649,TRIVIAL+PROSE,19097,31,inline_math,PROSE,"), regardless of the size of the system. However, the entropy gained by placing this domain wall anywhere in the chain of "
649,TRIVIAL+PROSE,19098,32,inline_math,PROSE, sites grows as 
649,TRIVIAL+PROSE,19099,33,inline_math,PROSE,. For any 
649,TRIVIAL+PROSE,19100,34,inline_math,PROSE,", the free energy "
649,TRIVIAL+PROSE,19082,16,inline_math,TRIVIAL,":
"
654,TRIVIAL+PROSE,19149,12,inline_math,PROSE,T_c
654,TRIVIAL+PROSE,19142,5,inline_math,TRIVIAL,z
655,TRIVIAL+PROSE,19162,12,inline_math,PROSE,T_c
655,TRIVIAL+PROSE,19155,5,inline_math,TRIVIAL,z
659,TRIVIAL+PROSE,19209,11,inline_math,PROSE,T_c
659,TRIVIAL+PROSE,19213,15,inline_math,PROSE,k_B
659,TRIVIAL+PROSE,19216,18,inline_math,PROSE,T_c
659,TRIVIAL+PROSE,19217,19,inline_math,PROSE,T_c
659,TRIVIAL+PROSE,19219,21,inline_math,PROSE,T_c
659,TRIVIAL+PROSE,19220,22,inline_math,PROSE,T_c
659,TRIVIAL+PROSE,19210,12,inline_math,TRIVIAL,m
659,TRIVIAL+PROSE,19211,13,inline_math,TRIVIAL,z
659,TRIVIAL+PROSE,19212,14,inline_math,TRIVIAL,J
659,TRIVIAL+PROSE,19214,16,inline_math,TRIVIAL,T
661,TRIVIAL+PROSE,19241,12,inline_math,PROSE,T_c
661,TRIVIAL+PROSE,19237,8,inline_math,TRIVIAL,z
665,TRIVIAL+PROSE,19261,3,inline_math,PROSE,k_B
665,TRIVIAL+PROSE,19269,11,inline_math,PROSE,Q_{min}
665,TRIVIAL+PROSE,19262,4,inline_math,TRIVIAL,T
666,TRIVIAL+PROSE,19283,3,inline_math,PROSE,k_B
666,TRIVIAL+PROSE,19284,4,inline_math,TRIVIAL,T
667,TRIVIAL+PROSE,19306,3,inline_math,PROSE,k_B
667,TRIVIAL+PROSE,19310,7,inline_math,PROSE,P(state)
667,TRIVIAL+PROSE,19307,4,inline_math,TRIVIAL,T
668,TRIVIAL+PROSE,19325,3,inline_math,PROSE,k_B
668,TRIVIAL+PROSE,19331,9,inline_math,PROSE,Q_{min}
668,TRIVIAL+PROSE,19327,5,inline_math,TRIVIAL,T
669,TRIVIAL+PROSE,19358,18,inline_math,PROSE,"
Since "
669,TRIVIAL+PROSE,19359,19,inline_math,PROSE,", the heat dissipated to the environment is:
"
669,TRIVIAL+PROSE,19361,21,inline_math,PROSE,Q_{min}
669,TRIVIAL+PROSE,19375,35,inline_math,PROSE,"
Convert eV to meV ("
669,TRIVIAL+PROSE,19350,10,inline_math,TRIVIAL,T
669,TRIVIAL+PROSE,19376,36,inline_math,TRIVIAL,"):
"
674,TRIVIAL+PROSE,19432,11,inline_math,PROSE,Q_{min}
674,TRIVIAL+PROSE,19433,12,inline_math,PROSE,k_B
674,TRIVIAL+PROSE,19436,15,inline_math,PROSE,Q_{min}
674,TRIVIAL+PROSE,19430,9,inline_math,TRIVIAL,T
674,TRIVIAL+PROSE,19434,13,inline_math,TRIVIAL,T
675,TRIVIAL+PROSE,19440,2,inline_math,PROSE,Q_{min}
675,TRIVIAL+PROSE,19442,4,inline_math,PROSE,k_B
675,TRIVIAL+PROSE,19447,9,inline_math,PROSE,Q_{min}
675,TRIVIAL+PROSE,19448,10,inline_math,PROSE,k_B
675,TRIVIAL+PROSE,19451,13,inline_math,PROSE,k_B
675,TRIVIAL+PROSE,19455,17,inline_math,PROSE,Q_{min}
675,TRIVIAL+PROSE,19456,18,inline_math,PROSE,Q_{min}
675,TRIVIAL+PROSE,19459,21,inline_math,PROSE,Q_{min}
675,TRIVIAL+PROSE,19460,22,inline_math,PROSE,Q_{min}
675,TRIVIAL+PROSE,19463,25,inline_math,PROSE,Q_{min}
675,TRIVIAL+PROSE,19443,5,inline_math,TRIVIAL,T
675,TRIVIAL+PROSE,19449,11,inline_math,TRIVIAL,T
680,TRIVIAL+PROSE,19537,7,inline_math,PROSE,k_B
680,TRIVIAL+PROSE,19540,10,inline_math,PROSE,Q_{min}
680,TRIVIAL+PROSE,19542,12,inline_math,PROSE,Q_{min}
680,TRIVIAL+PROSE,19538,8,inline_math,TRIVIAL,T
681,TRIVIAL+PROSE,19550,8,inline_math,PROSE,Q_{min}
681,TRIVIAL+PROSE,19551,9,inline_math,PROSE,k_B
681,TRIVIAL+PROSE,19553,11,inline_math,PROSE,Q_{min}
681,TRIVIAL+PROSE,19555,13,inline_math,PROSE,Q_{min}
681,TRIVIAL+PROSE,19556,14,inline_math,PROSE,k_B T
681,TRIVIAL+PROSE,19557,15,inline_math,PROSE,Q_{min}
681,TRIVIAL+PROSE,19552,10,inline_math,TRIVIAL,T
688,TRIVIAL+PROSE,19684,28,inline_math,PROSE,N_{up} > N_{down}
688,TRIVIAL+PROSE,19661,5,inline_math,TRIVIAL,T
688,TRIVIAL+PROSE,19677,21,inline_math,TRIVIAL,E
688,TRIVIAL+PROSE,19678,22,inline_math,TRIVIAL,T
688,TRIVIAL+PROSE,19680,24,inline_math,TRIVIAL,Z
690,TRIVIAL+PROSE,19710,11,inline_math,PROSE,N_{up}
690,TRIVIAL+PROSE,19711,12,inline_math,PROSE,N_{down}
690,TRIVIAL+PROSE,19708,9,inline_math,TRIVIAL,T
690,TRIVIAL+PROSE,19713,14,inline_math,TRIVIAL,T
690,TRIVIAL+PROSE,19715,16,inline_math,TRIVIAL,T
690,TRIVIAL+PROSE,19717,18,inline_math,TRIVIAL,T
690,TRIVIAL+PROSE,19730,31,inline_math,TRIVIAL,E
690,TRIVIAL+PROSE,19731,32,inline_math,TRIVIAL,S
690,TRIVIAL+PROSE,19733,34,inline_math,TRIVIAL,S
690,TRIVIAL+PROSE,19734,35,inline_math,TRIVIAL,E
690,TRIVIAL+PROSE,19742,43,inline_math,TRIVIAL,T
