row_key,source_run_id,batch,scenario_id,category,model_name,deterministic_grade,deterministic_pass_binary,extraction_status,helper_status,error_tags,failed_fields,candidate_reasoning_text_sha256,reference_reasoning_text_sha256,candidate_reasoning_text_length_chars,reference_reasoning_text_length_chars,chrf_precision,chrf_recall,chrf_score,chrf_beta,chrf_ngram_order_max,bertscore_full_f1,bertscore_no_final_f1,rouge_l_f1,candidate_reference_length_ratio
V3|SR_BELL_001|Mistral Small 3.2 24B Instruct|612db0fa-8d03-481c-ac03-7c1df757e96a,612db0fa-8d03-481c-ac03-7c1df757e96a,V3,SR_BELL_001,Special Relativity,Mistral Small 3.2 24B Instruct,PASS,1,OK,OK,,,9f7602bdd11b9c939b35556bedf47317ec80dde641d79825e47d8ed22b39b461,286d51471c81c2bbb80db083abf5074b4848d80702d337787f03ae45f9f9b369,835,822,0.9645072097799664,0.9786304035236078,0.9757727726467987,2.0,6,0.7032475471496582,0.962324321269989,0.9573459715639812,0.98661800486618
V5|QFT_YUKAWA_001|Llama 3.1 8B Instruct|613764e6-bc45-4e8d-9e78-630521ca2a16,613764e6-bc45-4e8d-9e78-630521ca2a16,V5,QFT_YUKAWA_001,Quantum Field Theory,Llama 3.1 8B Instruct,PASS,1,OK,OK,,,33386447159e48f2fcdee55dbf3cf599085adf7c8b983435c57bdc84e874026e,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2,682,668,0.9134614634301416,0.9313038467182329,0.9276798254154541,2.0,6,0.6962704658508301,0.9283480048179626,0.9333333333333333,0.9850299401197605
V5|QFT_YUKAWA_001|Granite 4.1 8B|61b3ada8-c08a-4081-8967-4f6ba358fb6c,61b3ada8-c08a-4081-8967-4f6ba358fb6c,V5,QFT_YUKAWA_001,Quantum Field Theory,Granite 4.1 8B,PASS,1,OK,OK,,,9d18950e438702c550176818ca20b9f9c364d9a885173ca331ff7e8ac22c5197,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2,1731,668,0.24475212444836775,0.573968644958224,0.4522927007520598,2.0,6,-0.08787588030099869,-0.08787588030099869,0.38061465721040194,2.553892215568862
V3|STAT_BEC_001|Gemma 3 12B IT|61e95544-755c-4b86-9adf-1517dc64f1fc,61e95544-755c-4b86-9adf-1517dc64f1fc,V3,STAT_BEC_001,Statistical Mechanics,Gemma 3 12B IT,FAIL,0,OK,OK,tc_nK:MISMATCH;tc_no_zeta_nK:MISMATCH,tc_nK;tc_no_zeta_nK,2081f03951a779f02caa50a1038a21c9d33a201df5ad2236e384f9773c31f14d,40ec00ed092d35687c10080e642c42818480aebcabc18383aedde1f97dac996a,1044,671,0.5174786501721086,0.8038120829987621,0.7237215599928412,2.0,6,0.4723428189754486,0.4723428189754486,0.7287024901703802,1.518628912071535
V3|QM_TUNNEL_001|Gemma 3 27B IT|633ca832-c7c2-4e57-8667-0e5462503514,633ca832-c7c2-4e57-8667-0e5462503514,V3,QM_TUNNEL_001,Quantum Mechanics,Gemma 3 27B IT,FAIL,0,OK,OK,kappa_L:MISMATCH;kappa_per_nm:MISMATCH;log10_T:MISMATCH,kappa_L;kappa_per_nm;log10_T,ded561c737da47e780c089faa53bc76afd16b824ff9389441d1fb6c47e56f9f0,5ea02669397931d58ba7a15b83c82945fd31aa6fecc41b476bb5111ab1b24804,791,665,0.7673245142986046,0.912085104674653,0.8789222633057456,2.0,6,0.6462510824203491,0.7866290807723999,0.8726513569937371,1.1533834586466165
V3|GR_GPS_001|Llama 3.1 8B Instruct|637b75a5-6869-433d-b669-e89b15b2555e,637b75a5-6869-433d-b669-e89b15b2555e,V3,GR_GPS_001,General Relativity,Llama 3.1 8B Instruct,FAIL,0,OK,OK,grav_shift_us_day:MISMATCH;net_shift_us_day:MISMATCH;velocity_shift_us_day:MISMATCH,grav_shift_us_day;net_shift_us_day;velocity_shift_us_day,b49cd177ac75e4752aca98c4aa92618c5cad4f4c68a3663a73897a6ffc03b84f,be919e39678e1d48f5e1dcd3fa5cc25da444eeae0fc1362c201faea41776a1da,2723,1342,0.22566189914356846,0.46044886195675766,0.3811387081132647,2.0,6,-0.058501631021499634,-0.058501631021499634,0.2181818181818182,2.1535022354694484
V4|SR_TWIN_001|Mistral Small 3.2 24B Instruct|64764691-9526-41c1-b9f7-85d4db8caf05,64764691-9526-41c1-b9f7-85d4db8caf05,V4,SR_TWIN_001,Special Relativity,Mistral Small 3.2 24B Instruct,PASS,1,OK,OK,,,417319157c8002c01a306cc8522ff39bcdba569070882fb3961094e66f0125aa,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690,890,863,0.9667192333918341,0.9959286422871485,0.9899463988086995,2.0,6,0.7364532351493835,0.9772330522537231,0.9798165137614679,1.0034762456546928
V4|SR_TWIN_001|Granite 4.1 8B|660bac8a-431e-4e1e-a1b0-4327460893b8,660bac8a-431e-4e1e-a1b0-4327460893b8,V4,SR_TWIN_001,Special Relativity,Granite 4.1 8B,PASS,1,OK,OK,,,b9dd5d54f41c643bd3169f994ddedbeb7a2da44f961cccb7db31116f5bfb9441,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690,2322,863,0.2749431162049306,0.6798902448160029,0.5251869963193966,2.0,6,-0.16293056309223175,-0.16293056309223175,0.3548698167791707,2.6616454229432214
V5|COS_AGE_001|Gemma 3 27B IT|672d5859-333f-4a64-a9bf-0605af9f8987,672d5859-333f-4a64-a9bf-0605af9f8987,V5,COS_AGE_001,Cosmology,Gemma 3 27B IT,FAIL,0,OK,OK,lcdm_age_gyr:MISMATCH,lcdm_age_gyr,64d1b78507af98eba204a77f30bceba545974d20277869728797830bd0a74122,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,691,659,0.9221384996710896,0.9656801307626677,0.9566459294662385,2.0,6,0.7384436726570129,0.9449343085289001,0.9490022172949002,1.0121396054628224
V5|GR_CHIRP_001|Mistral Small 3.2 24B Instruct|6829aa30-fc54-4ffc-9602-72f72f6cd43d,6829aa30-fc54-4ffc-9602-72f72f6cd43d,V5,GR_CHIRP_001,General Relativity,Mistral Small 3.2 24B Instruct,FAIL,0,OK,OK,chirp_mass_msun:MISMATCH;each_mass_msun:MISMATCH;total_mass_msun:MISMATCH,chirp_mass_msun;each_mass_msun;total_mass_msun,74e3c172d1555e72165ea128ad4b23915a3e5cfe94d94ebad4a6cf1166e29ced,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0,635,609,0.9046639747966738,0.9419520401375,0.9342505297932944,2.0,6,0.7747526168823242,0.9539243578910828,0.9517819706498951,1.0032840722495895
V2|CM_FOUCAULT_001|Gemma 3 12B IT|683d993d-776a-4d0a-8d7b-5f3955ff7ec2,683d993d-776a-4d0a-8d7b-5f3955ff7ec2,V2,CM_FOUCAULT_001,Classical Mechanics,Gemma 3 12B IT,PASS,1,OK,OK,,,1c0a04271699315846f640472056352b77eb6b815f59d28bed057601c9a2deef,1767d8ebb9b9441692c5d16eb8aea1b33ceb0de3a0d00f1c93a7fde3d6b8cf30,643,629,0.9016650045217551,0.9203731542656499,0.9165696745616755,2.0,6,0.6462164521217346,0.9286125302314758,0.907608695652174,0.9841017488076311
V5|QFT_YUKAWA_001|Mistral NeMo 12B|68d0c843-5e37-4256-a9d7-76a6d8498500,68d0c843-5e37-4256-a9d7-76a6d8498500,V5,QFT_YUKAWA_001,Quantum Field Theory,Mistral NeMo 12B,FAIL,0,OK,OK,nonreduced_fm:MISMATCH,nonreduced_fm,cdd9f13208e2354a181f9c6468e76c70ed0b3fb6746dbca50150d9d7df572918,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2,690,668,0.8895357004012603,0.9162661745632765,0.9107923277524139,2.0,6,0.679449737071991,0.9082361459732056,0.911504424778761,0.9955089820359282
V3|QM_TUNNEL_001|Ministral 3 8B|69105aad-c0ce-42d1-bb33-a335484e353a,69105aad-c0ce-42d1-bb33-a335484e353a,V3,QM_TUNNEL_001,Quantum Mechanics,Ministral 3 8B,FAIL,0,OK,OK,kappa_L:MISMATCH;kappa_per_nm:MISMATCH;log10_T:MISMATCH,kappa_L;kappa_per_nm;log10_T,e8b155d9b2fb78dbf21c4c91bf0d16b7bab0cc720876389eae404db9518b8ae2,5ea02669397931d58ba7a15b83c82945fd31aa6fecc41b476bb5111ab1b24804,923,665,0.6888024857220211,0.8644770624501407,0.8225213237873427,2.0,6,0.3922930061817169,0.3922930061817169,0.8196721311475409,1.350375939849624
V5|QM_RT_001|Granite 4.1 8B|698e3aa7-d0c7-4c5b-9780-4b6e5f0a739f,698e3aa7-d0c7-4c5b-9780-4b6e5f0a739f,V5,QM_RT_001,Quantum Mechanics,Granite 4.1 8B,FAIL,0,OK,OK,energy_unit_ev:MISMATCH;first_resonance_ev:MISMATCH;n_lowest:MISMATCH,energy_unit_ev;first_resonance_ev;n_lowest,4486fd49d93c73c037afbcb74c04de23a119e6f1d74a8eb46e678aa63f148492,1567603e8673868987e22e34a4aa6fccb593ddc1a1abc8cdf2d6372125edbab6,2702,867,0.18810263751240583,0.542261536966637,0.39392532807295444,2.0,6,-0.24835267663002014,-0.24835267663002014,0.25205930807248766,3.0876585928489044
V3|GR_GPS_001|Mistral NeMo 12B|69fbc5d3-4c42-43a5-bee4-fd591d229ef9,69fbc5d3-4c42-43a5-bee4-fd591d229ef9,V3,GR_GPS_001,General Relativity,Mistral NeMo 12B,FAIL,0,OK,OK,grav_shift_us_day:MISMATCH;net_shift_us_day:MISMATCH;velocity_shift_us_day:MISMATCH,grav_shift_us_day;net_shift_us_day;velocity_shift_us_day,ba79d190bff6aa0467f10da51a0f0154f259adc79a3cca0408c5485d33ae1c4b,be919e39678e1d48f5e1dcd3fa5cc25da444eeae0fc1362c201faea41776a1da,1004,1342,0.536719079622261,0.39313046557254594,0.41535444506996144,2.0,6,0.19507288932800293,0.15278103947639465,0.48221343873517786,0.7295081967213115
V2|GR_ISCO_001|Ministral 3 8B|6a0624c3-57f8-4327-8206-731c8c16e32e,6a0624c3-57f8-4327-8206-731c8c16e32e,V2,GR_ISCO_001,General Relativity,Ministral 3 8B,FAIL,0,OK,OK,f_gw_hz:MISMATCH;f_orbital_hz:MISMATCH;r_isco_km:MISMATCH,f_gw_hz;f_orbital_hz;r_isco_km,9221dc29f918ae8b2e99ca4781e733c52dbf4d97badb5bba171f230d8fc82917,5813c13e68ccf339d7167a4eef853a7c550bb94cf37311d9a7f6666e9a16cfc6,1308,734,0.40800671942212197,0.698470502895351,0.6114159596868077,2.0,6,-0.020199451595544815,-0.020199451595544815,0.5133239831697054,1.7479564032697548
V2|CM_FOUCAULT_001|Granite 4.1 8B|6a439759-2c09-40f5-b714-5f0905b08611,6a439759-2c09-40f5-b714-5f0905b08611,V2,CM_FOUCAULT_001,Classical Mechanics,Granite 4.1 8B,PASS,1,OK,OK,,,86639bca97f5812c583aaa2bbab5171bb2bdbbbe00ad1986b074b4944aa8afc6,1767d8ebb9b9441692c5d16eb8aea1b33ceb0de3a0d00f1c93a7fde3d6b8cf30,1359,629,0.34445267358027015,0.6933554844572289,0.5765547757826711,2.0,6,0.06529010832309723,0.06529010832309723,0.4669887278582931,2.120826709062003
V3|QI_WERNER_001|Gemma 3 12B IT|6c48eb8a-bf99-4ad6-9a55-a3097ce5d672,6c48eb8a-bf99-4ad6-9a55-a3097ce5d672,V3,QI_WERNER_001,Quantum Information Theory,Gemma 3 12B IT,PASS,1,OK,OK,,,07abf35e0c5accec2084b7a9f5c1fdc6b3120106f440e2b4564f6b065e100645,a85518c4e155bcbfe4501d7fba142cb48562abcd7c6d58e826ffdc729a57783f,767,732,0.9387760098995498,0.9812421183391897,0.9724442955421583,2.0,6,0.6407975554466248,0.93156498670578,0.9406593406593408,1.0136612021857923
V4|CM_KAPITZA_001|Ministral 3 8B|6cf088ae-d374-4809-90c5-c1620139f384,6cf088ae-d374-4809-90c5-c1620139f384,V4,CM_KAPITZA_001,Classical Mechanics,Ministral 3 8B,FAIL,0,OK,OK,f_min_hz:MISMATCH;omega_min_rad_s:MISMATCH,f_min_hz;omega_min_rad_s,73cfd05b0c515d80b9f172a8630145aa5b60fe2e92ad97c5ecdd9afedf55bf33,a200fd349b6bc1900708a9a052e06d03601de4c205932c4e5716ac3574acabb0,774,483,0.4223154315260957,0.6585803352134972,0.5923069593194249,2.0,6,0.14366169273853302,0.2109849601984024,0.53276955602537,1.5507246376811594
V4|SR_TWIN_001|Ministral 3 8B|6d501bde-1cd3-4665-a659-90dc6642c4eb,6d501bde-1cd3-4665-a659-90dc6642c4eb,V4,SR_TWIN_001,Special Relativity,Ministral 3 8B,PASS,1,OK,OK,,,fa6a21151ac4e8410d8e4453d0b737cc08d85206276eeded4df6368f871daac6,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690,897,863,0.9381663124916585,0.9730538202009045,0.9658702737078274,2.0,6,0.6806772947311401,0.9156041741371155,0.952029520295203,1.0104287369640788
V4|SR_TWIN_001|Gemma 4 31B IT|6e7e34c6-5aed-4b2b-a274-52a989157449,6e7e34c6-5aed-4b2b-a274-52a989157449,V4,SR_TWIN_001,Special Relativity,Gemma 4 31B IT,PASS,1,OK,OK,,,2a77ffcc297fe3de471678fb846d670f0ca34dcc395492d6ab623503fc934006,6279d888734fce89bb96c5b0a953a597ba7ce248ce61323c03eda6c617c34690,891,863,0.9667192333918341,0.9959286422871485,0.9899463988086995,2.0,6,0.7287158370018005,0.9772330522537231,0.9798165137614679,1.0034762456546928
V5|GR_CHIRP_001|Gemma 3 27B IT|6ecc80ca-aa29-4a0d-bf5b-af046104b848,6ecc80ca-aa29-4a0d-bf5b-af046104b848,V5,GR_CHIRP_001,General Relativity,Gemma 3 27B IT,FAIL,0,OK,OK,chirp_mass_msun:MISMATCH;each_mass_msun:MISMATCH;total_mass_msun:MISMATCH,chirp_mass_msun;each_mass_msun;total_mass_msun,12e513fcc48a26a8cf6bff90ca12e32529f8c1b666cfaf24c855f69448c5af55,2bad04ee164accd640886901b864bbd9744e14d1284b23ed9ca1df3e38a0fdc0,984,609,0.42594520577418554,0.6877837298202956,0.6124822806248651,2.0,6,0.20150361955165863,0.25510796904563904,0.5866261398176291,1.5747126436781609
V5|QI_CLONE_001|Ministral 3 8B|6f30af7e-f6d9-4e79-8b19-096efcab4de6,6f30af7e-f6d9-4e79-8b19-096efcab4de6,V5,QI_CLONE_001,Quantum Information Theory,Ministral 3 8B,PASS,1,OK,OK,,,2f3abdb34c024204d5f0bbf208b66998355e49de4af50fcd9a28acaff2f48bc2,4d39feee10b5712663afe8f71e1a37b5877056614633b83e6855bdeec25119c9,911,714,0.6986948109702619,0.8665950830966535,0.8268554833503948,2.0,6,0.30162540078163147,0.42445582151412964,0.7109207708779443,1.2408963585434174
V3|STAT_BEC_001|Gemma 4 31B IT|7291fcc8-4808-4d96-8b8c-a5286af017df,7291fcc8-4808-4d96-8b8c-a5286af017df,V3,STAT_BEC_001,Statistical Mechanics,Gemma 4 31B IT,FAIL,0,OK,OK,tc_nK:MISMATCH;tc_no_zeta_nK:MISMATCH,tc_nK;tc_no_zeta_nK,214a7cca19e79cb33c01ffb12aeba5abe22afb7d06edd2b28ebb4afcb2258c60,40ec00ed092d35687c10080e642c42818480aebcabc18383aedde1f97dac996a,738,671,0.8499759862891924,0.9326157142351612,0.9148267334660939,2.0,6,0.6964371800422668,0.8633037209510803,0.9242199108469539,1.0625931445603576
V3|QI_WERNER_001|Mistral NeMo 12B|739669d7-f24b-48b0-aaa4-7ea7484fd9f5,739669d7-f24b-48b0-aaa4-7ea7484fd9f5,V3,QI_WERNER_001,Quantum Information Theory,Mistral NeMo 12B,FAIL,0,OK,OK,concurrence_at_p05:MISMATCH,concurrence_at_p05,1edb0f24bb32109b2b8bd444d48b0c6f24f3737258538c544eb892159922de2d,a85518c4e155bcbfe4501d7fba142cb48562abcd7c6d58e826ffdc729a57783f,742,732,0.9491220790479108,0.9595302652082737,0.9574304059550219,2.0,6,0.6312395930290222,0.9309871792793274,0.9502262443438915,0.9795081967213115
V5|STAT_NEGT_001|Ministral 3 8B|73a9174c-cf71-4e98-b525-770249d54949,73a9174c-cf71-4e98-b525-770249d54949,V5,STAT_NEGT_001,Statistical Mechanics,Ministral 3 8B,PASS,1,OK,OK,,,cb760bf02884f5fbe9f652031c1ec6c64d3885637077f22453bd93a2823081ba,6f020b02b6b517e9e45b9228129c9ca6e23a49e301e2230aff22819e26f72254,1132,1530,0.6676929218512686,0.48612988445915284,0.5140886967249912,2.0,6,0.39296507835388184,0.3072226643562317,0.5633136094674556,0.7235294117647059
V4|QI_HOLEVO_001|Gemma 3 27B IT|74f13abf-916e-4c7d-bf0a-e6ce907c4931,74f13abf-916e-4c7d-bf0a-e6ce907c4931,V4,QI_HOLEVO_001,Quantum Information Theory,Gemma 3 27B IT,FAIL,0,OK,OK,avg_state_purity:MISMATCH;eigenvalue_large:MISMATCH;holevo_chi_bits:MISMATCH,avg_state_purity;eigenvalue_large;holevo_chi_bits,4550eaebafae745d1825a680fc9ae217484a93c624ecb386b4095e6adf5dfa62,5094be1998cfb19e5802ba269dee437b92514e87bfe9462884a58c1d7d6e597e,900,726,0.7384487466366966,0.913986301563751,0.8725054347147109,2.0,6,0.6861474514007568,0.706932783126831,0.8237547892720307,1.2052341597796143
V2|CM_FOUCAULT_001|Mistral NeMo 12B|78db6adf-408e-49e7-8f70-5a4c3fe210ad,78db6adf-408e-49e7-8f70-5a4c3fe210ad,V2,CM_FOUCAULT_001,Classical Mechanics,Mistral NeMo 12B,FAIL,0,OK,OK,period_hours:MISMATCH;rate_deg_per_day:MISMATCH;rate_deg_per_hour:MISMATCH,period_hours;rate_deg_per_day;rate_deg_per_hour,4790081530e7ab0e764eaa6c5ed26364da94e32db63d5319a352e7c0917a11a9,1767d8ebb9b9441692c5d16eb8aea1b33ceb0de3a0d00f1c93a7fde3d6b8cf30,662,629,0.8946044442922061,0.9331561787133806,0.9251822898827803,2.0,6,0.6052108407020569,0.870187520980835,0.9291338582677166,1.012718600953895
V5|COS_AGE_001|Granite 4.1 8B|794326a8-04c8-49f0-b4e8-231b02e63bd8,794326a8-04c8-49f0-b4e8-231b02e63bd8,V5,COS_AGE_001,Cosmology,Granite 4.1 8B,FAIL,0,OK,OK,lcdm_age_gyr:MISMATCH,lcdm_age_gyr,8cb526f0d98cc9d201e1c771e971565c189164256f35fae2291054725ecd6410,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,2639,659,0.1720364912718995,0.6255470171460897,0.40959689748982936,2.0,6,-0.20672689378261566,-0.20672689378261566,0.2792792792792793,3.9666160849772383
V4|GR_PERI_001|Gemma 3 12B IT|7acbd9b4-3991-424a-bd93-53630bd65ae6,7acbd9b4-3991-424a-bd93-53630bd65ae6,V4,GR_PERI_001,General Relativity,Gemma 3 12B IT,FAIL,0,OK,OK,advance_arcsec_orbit:MISMATCH,advance_arcsec_orbit,5767913936386683592925f7dd1f0ef3740836caf7f2aa40f5b27d18f8d407e5,15be7e876c95d7d371f00d61e6bbdc84c0699e10373e9332d5d42c3f6d992eac,761,695,0.7766876112368909,0.8484548923388295,0.8330596611009559,2.0,6,0.56533282995224,0.7052711248397827,0.8423772609819121,1.0589928057553957
V2|QI_TELEPORT_001|Gemma 3 27B IT|7c096d8f-6286-4837-bb5c-38e6df0e6b56,7c096d8f-6286-4837-bb5c-38e6df0e6b56,V2,QI_TELEPORT_001,Quantum Information Theory,Gemma 3 27B IT,PASS,1,OK,OK,,,60b7df85dadd9e023c44060f8586ad3202e21c8971d06523e4c104713faf31e4,861afe4ca2c51dac27828132c6579a0d6f41bf339550e3455ca2d00c543f9883,602,603,0.9266777008258638,0.9235915998088546,0.9242071745008131,2.0,6,0.6349283456802368,0.8949957489967346,0.9034090909090909,0.9585406301824212
V2|STAT_ISING_001|Llama 3.1 8B Instruct|7ccc748d-227f-4678-a6d4-a73a86a210d0,7ccc748d-227f-4678-a6d4-a73a86a210d0,V2,STAT_ISING_001,Statistical Mechanics,Llama 3.1 8B Instruct,PASS,1,OK,OK,,,6c83150d296abc376880917933b49348b6a74dc9a344a5ee24748b7a61cdacac,f54893f2c5bb799198e0a1e5c0c7ef8d102f11df17b7e8c8dda04218311a2b26,748,656,0.7651220542692345,0.8728151245206606,0.8489176184403561,2.0,6,0.49488410353660583,0.6726008653640747,0.8603603603603605,1.1051829268292683
V3|COS_DL_001|Ministral 3 8B|7e158b39-fc5d-4ba7-86a6-70440815a664,7e158b39-fc5d-4ba7-86a6-70440815a664,V3,COS_DL_001,Cosmology,Ministral 3 8B,FAIL,0,OK,OK,dl_eds_mpc:MISMATCH;dl_lcdm_mpc:MISMATCH;dl_linear_mpc:MISMATCH;hubble_distance_mpc:MISMATCH,dl_eds_mpc;dl_lcdm_mpc;dl_linear_mpc;hubble_distance_mpc,489a1b442f82091b7fb0ed0225f947e845e215d17e0b2b92e8b5d98323502374,3f1318335bdee4c7f103cd7569c6c8e00e29c93a9d70abaabb8cd60d7b54fb79,772,611,0.5758689539986932,0.7035668426708472,0.673688982411735,2.0,6,0.2580360174179077,0.40215224027633667,0.7198443579766537,1.2225859247135842
V5|QFT_YUKAWA_001|Gemma 3 27B IT|7e7d0afd-32d2-4f48-b6cd-ecc7bc6e7627,7e7d0afd-32d2-4f48-b6cd-ecc7bc6e7627,V5,QFT_YUKAWA_001,Quantum Field Theory,Gemma 3 27B IT,PASS,1,OK,OK,,,1c3af36b3d5ec54800882696bf811747385e938f03d9b1e831135ae0f3ff81c0,6372e29b580047e3f885eca014a5a3546a63acb38257aacad080fe4dba1db9f2,686,668,0.9491795548789601,0.9734255226878827,0.9684777380585308,2.0,6,0.7356642484664917,0.9685982465744019,0.961038961038961,0.9910179640718563
V2|STAT_ISING_001|Gemma 4 31B IT|8032048a-8e04-432c-b3eb-aab06ea4d99e,8032048a-8e04-432c-b3eb-aab06ea4d99e,V2,STAT_ISING_001,Statistical Mechanics,Gemma 4 31B IT,PASS,1,OK,OK,,,ceca1188de9b50aaf07b07e8ba518c6cb3bd59530700fdd77e0ae7384a40c0c3,f54893f2c5bb799198e0a1e5c0c7ef8d102f11df17b7e8c8dda04218311a2b26,693,656,0.932193018057759,0.9821180233391906,0.9717097466637691,2.0,6,0.6861555576324463,0.9391590356826782,0.9504504504504505,1.0182926829268293
V5|COS_AGE_001|Ministral 3 8B|808620c4-f820-4f45-9bed-e9794424c240,808620c4-f820-4f45-9bed-e9794424c240,V5,COS_AGE_001,Cosmology,Ministral 3 8B,FAIL,0,OK,OK,lcdm_age_gyr:MISMATCH,lcdm_age_gyr,08c434dbe945815ae1b186e0f1ce6493a8885e26369fb6148b3fdd85f1b2ce07,b644dc9d765602c3ad7096a8aa8f5bebf146df7f4708b1b8b00cef88b1dd3ed2,1203,659,0.4215599696358112,0.7463601226600554,0.6467063029070066,2.0,6,0.10767484456300735,0.10767484456300735,0.5235294117647059,1.787556904400607
V3|QFT_CASIMIR_001|Granite 4.1 8B|81351b41-e944-416c-979d-7650f60107cb,81351b41-e944-416c-979d-7650f60107cb,V3,QFT_CASIMIR_001,Quantum Field Theory,Granite 4.1 8B,PASS,1,OK,OK,,,bc47a31a20c839d218ab60b2e406f38cc82bc8880f7e67ccafba64d3bec57476,f51567863fc2fac1518fd47cc7165f2125ffa91bf76c9d304a5dd8e41eb2d439,2489,1357,0.2957488380471688,0.5057629758962474,0.44286624664115803,2.0,6,-0.04036323353648186,-0.04036323353648186,0.2820705176294073,1.8157700810611643
V4|GR_PERI_001|Ministral 3 8B|82bfcead-f536-432a-af8d-1ace93dc33ae,82bfcead-f536-432a-af8d-1ace93dc33ae,V4,GR_PERI_001,General Relativity,Ministral 3 8B,FAIL,0,OK,OK,advance_arcsec_orbit:MISMATCH,advance_arcsec_orbit,1740b1ce1eef90c0a991e567da398c70f331b6e4dfea7777507a94bff0a6446e,15be7e876c95d7d371f00d61e6bbdc84c0699e10373e9332d5d42c3f6d992eac,1143,695,0.5610241959727785,0.8874596052764475,0.7949502573716831,2.0,6,0.4304765462875366,0.4304765462875366,0.7577092511013216,1.6086330935251798
V3|GR_GPS_001|Gemma 4 31B IT|83128479-f3b5-4076-b4d8-697f3b7632f1,83128479-f3b5-4076-b4d8-697f3b7632f1,V3,GR_GPS_001,General Relativity,Gemma 4 31B IT,FAIL,0,OK,OK,velocity_shift_us_day:MISMATCH,velocity_shift_us_day,f4a9621082ea094f4b914dd4961ce5be28e2c05a8d9e63df2084a4fcf64fc123,be919e39678e1d48f5e1dcd3fa5cc25da444eeae0fc1362c201faea41776a1da,1229,1342,0.5220207288458039,0.48189690732337137,0.4894205249529027,2.0,6,0.23180845379829407,0.1812264770269394,0.5073170731707316,0.8971684053651267
V5|CM_TOP_001|Gemma 4 31B IT|854903a7-b5b2-4b1e-b220-26c3c840d410,854903a7-b5b2-4b1e-b220-26c3c840d410,V5,CM_TOP_001,Classical Mechanics,Gemma 4 31B IT,PASS,1,OK,OK,,,5a351fa6ab5185319d0939f1fe958a48190d382254ac855d61e90e211d66f68f,c64dd6493520586cb6113e0bde7c42dacaf5d51998b1346abed4bc5dd4669612,688,661,0.9536556351167028,0.9898609240438436,0.982401599640415,2.0,6,0.7335876822471619,0.9891250729560852,0.9627659574468086,1.0030257186081695
V4|QI_HOLEVO_001|Gemma 3 12B IT|857a1764-71f5-4759-a705-172afc529699,857a1764-71f5-4759-a705-172afc529699,V4,QI_HOLEVO_001,Quantum Information Theory,Gemma 3 12B IT,PASS,1,OK,OK,,,2e7e993e99a10281d3bb65526b2c875a215e111782588a18dfea7b9e6fe1e723,5094be1998cfb19e5802ba269dee437b92514e87bfe9462884a58c1d7d6e597e,935,726,0.7304479567880592,0.9384082545380108,0.8878534501509577,2.0,6,0.7012380361557007,0.7073915600776672,0.8366972477064221,1.2534435261707988
V2|STAT_ISING_001|Gemma 3 12B IT|863e22f3-01f3-468c-994c-0a868b72a3dc,863e22f3-01f3-468c-994c-0a868b72a3dc,V2,STAT_ISING_001,Statistical Mechanics,Gemma 3 12B IT,PASS,1,OK,OK,,,b8289af9a762326dd83919cca1f003388a891ca11356db1e560c08b061d6a7fd,f54893f2c5bb799198e0a1e5c0c7ef8d102f11df17b7e8c8dda04218311a2b26,712,656,0.8220149899420873,0.8899286689183747,0.8754627774801506,2.0,6,0.5828691124916077,0.7942693829536438,0.9103448275862069,1.0472560975609757
V2|CM_FOUCAULT_001|Mistral Small 3.2 24B Instruct|87d3ed82-6adb-40f0-8db1-efb66f5207f4,87d3ed82-6adb-40f0-8db1-efb66f5207f4,V2,CM_FOUCAULT_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,PASS,1,OK,OK,,,6c84e0fbb1f2e5b1df0de53ac35e7dafc6b1051a06234f0765d1d1d74ce0be47,1767d8ebb9b9441692c5d16eb8aea1b33ceb0de3a0d00f1c93a7fde3d6b8cf30,652,629,0.9231128668934765,0.9555273150037022,0.9488635817942933,2.0,6,0.6917591691017151,0.9805923104286194,0.9421052631578947,0.9984101748807631
